        s (m)         x (m)         y (m)         z (m)         T (N)       S_n (N)       S_b (N)       u (m/s)       v (m/s)       w (m/s)     phi (rad)   theta (rad)   kappa_2 (-)   kappa_3 (-) 
 5.621749E+02  1.408971E+02  2.440412E+02 -1.420415E+02  9.692078E+05 -2.114097E+02  0.000000E+00 -1.365397E-04 -1.707084E-04  0.000000E+00  1.212444E+00  0.000000E+00  0.000000E+00 -1.007224E-03
 5.792491E+02  1.329195E+02  2.302235E+02 -1.359026E+02  9.757343E+05  2.114043E+02  0.000000E+00 -1.177689E-04  6.708726E-05  0.000000E+00  1.194552E+00  0.000000E+00  0.000000E+00 -1.088618E-03
 5.963230E+02  1.249963E+02  2.165002E+02 -1.294880E+02  9.825547E+05 -2.113985E+02  0.000000E+00 -1.011860E-04 -1.704895E-04  0.000000E+00  1.177764E+00  0.000000E+00  0.000000E+00 -8.779299E-04
 6.133964E+02  1.171293E+02  2.028741E+02 -1.228035E+02  9.896626E+05  2.113926E+02  0.000000E+00 -8.659417E-05  8.053131E-05  0.000000E+00  1.160359E+00  0.000000E+00  0.000000E+00 -1.160990E-03
 6.304695E+02  1.093197E+02  1.893475E+02 -1.158548E+02  9.970521E+05 -2.113863E+02  0.000000E+00 -7.370955E-05 -1.703624E-04  0.000000E+00  1.144055E+00  0.000000E+00  0.000000E+00 -7.489288E-04
 6.475423E+02  1.015690E+02  1.759229E+02 -1.086479E+02  1.004717E+06  2.113799E+02  0.000000E+00 -6.237768E-05  9.175414E-05  0.000000E+00  1.127154E+00  0.000000E+00  0.000000E+00 -1.230927E-03
 6.646149E+02  9.387818E+01  1.626020E+02 -1.011884E+02  1.012650E+06 -2.113732E+02  0.000000E+00 -5.237840E-05 -1.701218E-04  0.000000E+00  1.111349E+00  0.000000E+00  0.000000E+00 -6.206128E-04
 6.816874E+02  8.624842E+01  1.493869E+02 -9.348237E+01  1.020847E+06  2.113663E+02  0.000000E+00 -4.358738E-05  1.010222E-04  0.000000E+00  1.094965E+00  0.000000E+00  0.000000E+00 -1.298672E-03
 6.987597E+02  7.868058E+01  1.362790E+02 -8.553552E+01  1.029299E+06 -2.113592E+02  0.000000E+00 -3.583639E-05 -1.696331E-04  0.000000E+00  1.079669E+00  0.000000E+00  0.000000E+00 -4.933369E-04
 7.158320E+02  7.117552E+01  1.232799E+02 -7.735382E+01  1.038002E+06  2.113519E+02  0.000000E+00 -2.902216E-05  1.085579E-04  0.000000E+00  1.063810E+00  0.000000E+00  0.000000E+00 -1.364451E-03
 7.329043E+02  6.373390E+01  1.103906E+02 -6.894300E+01  1.046948E+06 -2.113444E+02  0.000000E+00 -2.301884E-05 -1.687852E-04  0.000000E+00  1.049027E+00  0.000000E+00  0.000000E+00 -3.674158E-04
 7.499765E+02  5.635636E+01  9.761234E+01 -6.030895E+01  1.056132E+06  2.113367E+02  0.000000E+00 -1.773654E-05  1.144316E-04  0.000000E+00  1.033697E+00  0.000000E+00  0.000000E+00 -1.428477E-03
 7.670488E+02  4.904337E+01  8.494588E+01 -5.145732E+01  1.065548E+06 -2.113288E+02  0.000000E+00 -1.308847E-05 -1.670194E-04  0.000000E+00  1.019428E+00  0.000000E+00  0.000000E+00 -2.431217E-04
 7.841212E+02  4.179538E+01  7.239198E+01 -4.239389E+01  1.075189E+06  2.113207E+02  0.000000E+00 -8.974576E-06  1.167513E-04  0.000000E+00  1.004625E+00  0.000000E+00  0.000000E+00 -1.490946E-03
 8.011938E+02  3.461266E+01  5.995116E+01 -3.312418E+01  1.085049E+06 -2.113124E+02  0.000000E+00 -5.413511E-06 -1.560434E-04  0.000000E+00  9.908682E-01  0.000000E+00  0.000000E+00 -1.206701E-04
 8.182664E+02  2.749548E+01  4.762383E+01 -2.365381E+01  1.095123E+06  2.113039E+02  0.000000E+00 -1.998715E-06  8.226566E-05  0.000000E+00  9.765888E-01  0.000000E+00  0.000000E+00 -1.552096E-03
 8.353500E+02  2.043954E+01  3.540260E+01 -1.398202E+01  1.105411E+06 -2.112953E+02  0.000000E+00  1.607097E-28 -7.186887E-28  0.000000E+00  9.633311E-01  0.000000E+00  0.000000E+00  6.310887E-30
